nationalreview.com : weeklystandard.com : 633
nationalreview.com : thenation.com : 3640
nationalreview.com : spiegel.de : 40
slate.com : townhall.com : 92
slate.com : huffingtonpost.com : 57
slate.com : ft.com : 169
slate.com : wsj.com : 1330
slate.com : theatlantic.com : 761
slate.com : factcheck.org : 41
slate.com : washingtonpost.com : 5460
slate.com : nytimes.com : 506
slate.com : economist.com : 660
slate.com : theguardian.com : 4
slate.com : lawfareblog.com : 0
slate.com : econlib.org : 0
slate.com : hoover.org : 79
slate.com : fivethirtyeight.com : 67
slate.com : nationalreview.com : 465
slate.com : motherjones.com : 150
slate.com : csmonitor.com : 0
slate.com : dailykos.com : 256
slate.com : brookings.edu : 310
slate.com : weeklystandard.com : 441
slate.com : thenation.com : 3500
slate.com : spiegel.de : 23
motherjones.com : townhall.com : 323
motherjones.com : huffingtonpost.com : 3800
motherjones.com : ft.com : 124
motherjones.com : wsj.com : 772
motherjones.com : theatlantic.com : 5080
motherjones.com : factcheck.org : 544
motherjones.com : washingtonpost.com : 210
motherjones.com : nytimes.com : 160
motherjones.com : economist.com : 524
motherjones.com : theguardian.com : 6
motherjones.com : lawfareblog.com : 0
motherjones.com : econlib.org : 0
motherjones.com : hoover.org : 335
motherjones.com : fivethirtyeight.com : 181
motherjones.com : nationalreview.com : 388
motherjones.com : slate.com : 5040
motherjones.com : csmonitor.com : 0
motherjones.com : dailykos.com : 858
motherjones.com : brookings.edu : 1430
motherjones.com : weeklystandard.com : 1370
motherjones.com : thenation.com : 12700
motherjones.com : spiegel.de : 30
csmonitor.com : townhall.com : 5
csmonitor.com : huffingtonpost.com : 5
csmonitor.com : ft.com : 134
csmonitor.com : wsj.com : 508
csmonitor.com : theatlantic.com : 520
csmonitor.com : factcheck.org : 9
csmonitor.com : washingtonpost.com : 5
csmonitor.com : nytimes.com : 46
csmonitor.com : economist.com : 1330
csmonitor.com : theguardian.com : 0
csmonitor.com : lawfareblog.com : 9
csmonitor.com : econlib.org : 0
csmonitor.com : hoover.org : 7
csmonitor.com : fivethirtyeight.com : 9
csmonitor.com : nationalreview.com : 34
csmonitor.com : slate.com : 232
csmonitor.com : motherjones.com : 49
csmonitor.com : dailykos.com : 10
csmonitor.com : brookings.edu : 342
csmonitor.com : weeklystandard.com : 29
csmonitor.com : thenation.com : 3190
csmonitor.com : spiegel.de : 2
dailykos.com : townhall.com : 106000
dailykos.com : huffingtonpost.com : 16200
dailykos.com : ft.com : 11000
dailykos.com : wsj.com : 62800
dailykos.com : theatlantic.com : 207000
dailykos.com : factcheck.org : 7160
dailykos.com : washingtonpost.com : 14400
dailykos.com : nytimes.com : 448000
dailykos.com : economist.com : 7500
dailykos.com : theguardian.com : 27300
dailykos.com : lawfareblog.com : 98
dailykos.com : econlib.org : 83
dailykos.com : hoover.org : 93800
dailykos.com : fivethirtyeight.com : 49800
dailykos.com : nationalreview.com : 111000
dailykos.com : slate.com : 216000
dailykos.com : motherjones.com : 441000
dailykos.com : csmonitor.com : 4960
dailykos.com : brookings.edu : 110000
dailykos.com : weeklystandard.com : 44000
dailykos.com : thenation.com : 1270000
dailykos.com : spiegel.de : 4290
brookings.edu : townhall.com : 9
brookings.edu : huffingtonpost.com : 20
brookings.edu : ft.com : 90
brookings.edu : wsj.com : 120
brookings.edu : theatlantic.com : 370
brookings.edu : factcheck.org : 6
brookings.edu : washingtonpost.com : 71
brookings.edu : nytimes.com : 128
brookings.edu : economist.com : 339
brookings.edu : theguardian.com : 7
brookings.edu : lawfareblog.com : 26
brookings.edu : econlib.org : 3
brookings.edu : hoover.org : 93
brookings.edu : fivethirtyeight.com : 4
brookings.edu : nationalreview.com : 36
brookings.edu : slate.com : 73
brookings.edu : motherjones.com : 7
brookings.edu : csmonitor.com : 17
brookings.edu : dailykos.com : 2
brookings.edu : weeklystandard.com : 51
brookings.edu : thenation.com : 4090
brookings.edu : spiegel.de : 33
weeklystandard.com : townhall.com : 2030
weeklystandard.com : huffingtonpost.com : 6
weeklystandard.com : ft.com : 25
weeklystandard.com : wsj.com : 825
weeklystandard.com : theatlantic.com : 5110
weeklystandard.com : factcheck.org : 6
weeklystandard.com : washingtonpost.com : 1240
weeklystandard.com : nytimes.com : 22300
weeklystandard.com : economist.com : 338
weeklystandard.com : theguardian.com : 3
weeklystandard.com : lawfareblog.com : 0
weeklystandard.com : econlib.org : 0
weeklystandard.com : hoover.org : 254
weeklystandard.com : fivethirtyeight.com : 3
weeklystandard.com : nationalreview.com : 7150
weeklystandard.com : slate.com : 3380
weeklystandard.com : motherjones.com : 2640
weeklystandard.com : csmonitor.com : 0
weeklystandard.com : dailykos.com : 381
weeklystandard.com : brookings.edu : 2140
weeklystandard.com : thenation.com : 28800
weeklystandard.com : spiegel.de : 3
thenation.com : townhall.com : 117
thenation.com : huffingtonpost.com : 75
thenation.com : ft.com : 81
thenation.com : wsj.com : 845
thenation.com : theatlantic.com : 1800
thenation.com : factcheck.org : 150
thenation.com : washingtonpost.com : 334
thenation.com : nytimes.com : 174
thenation.com : economist.com : 630
thenation.com : theguardian.com : 4
thenation.com : lawfareblog.com : 3
thenation.com : econlib.org : 0
thenation.com : hoover.org : 202
thenation.com : fivethirtyeight.com : 548
thenation.com : nationalreview.com : 1180
thenation.com : slate.com : 1710
thenation.com : motherjones.com : 1930
thenation.com : csmonitor.com : 5
thenation.com : dailykos.com : 2130
thenation.com : brookings.edu : 490
thenation.com : weeklystandard.com : 826
thenation.com : spiegel.de : 22
spiegel.de : townhall.com : 20
spiegel.de : huffingtonpost.com : 118
spiegel.de : ft.com : 85
spiegel.de : wsj.com : 243
spiegel.de : theatlantic.com : 313
spiegel.de : factcheck.org : 21
spiegel.de : washingtonpost.com : 103
spiegel.de : nytimes.com : 534
spiegel.de : economist.com : 172
spiegel.de : theguardian.com : 55
spiegel.de : lawfareblog.com : 0
spiegel.de : econlib.org : 0
spiegel.de : hoover.org : 59
spiegel.de : fivethirtyeight.com : 4
spiegel.de : nationalreview.com : 27
spiegel.de : slate.com : 36
spiegel.de : motherjones.com : 20
spiegel.de : csmonitor.com : 22
spiegel.de : dailykos.com : 35
spiegel.de : brookings.edu : 57
spiegel.de : weeklystandard.com : 17
spiegel.de : thenation.com : 406
foxnews.com : townhall.com : 66
foxnews.com : huffingtonpost.com : 38
foxnews.com : ft.com : 844
foxnews.com : wsj.com : 1230
foxnews.com : theatlantic.com : 1290
foxnews.com : factcheck.org : 36
foxnews.com : washingtonpost.com : 123
foxnews.com : nytimes.com : 214
foxnews.com : economist.com : 1370
foxnews.com : theguardian.com : 36
foxnews.com : lawfareblog.com : 0
foxnews.com : econlib.org : 0
foxnews.com : hoover.org : 10
foxnews.com : fivethirtyeight.com : 7
foxnews.com : nationalreview.com : 309
foxnews.com : slate.com : 1300
foxnews.com : motherjones.com : 40
foxnews.com : csmonitor.com : 32
foxnews.com : dailykos.com : 49
foxnews.com : brookings.edu : 308
foxnews.com : weeklystandard.com : 579
foxnews.com : thenation.com : 7700
foxnews.com : spiegel.de : 25
msnbc.com : townhall.com : 22
msnbc.com : huffingtonpost.com : 40
msnbc.com : ft.com : 229
msnbc.com : wsj.com : 281
msnbc.com : theatlantic.com : 201
msnbc.com : factcheck.org : 24
msnbc.com : washingtonpost.com : 46
msnbc.com : nytimes.com : 149
msnbc.com : economist.com : 106
msnbc.com : theguardian.com : 68
msnbc.com : lawfareblog.com : 0
msnbc.com : econlib.org : 2
msnbc.com : hoover.org : 10
msnbc.com : fivethirtyeight.com : 2
msnbc.com : nationalreview.com : 68
msnbc.com : slate.com : 218
msnbc.com : motherjones.com : 152
msnbc.com : csmonitor.com : 5
msnbc.com : dailykos.com : 161
msnbc.com : brookings.edu : 76
msnbc.com : weeklystandard.com : 40
msnbc.com : thenation.com : 1500
msnbc.com : spiegel.de : 2
townhall.com : foxnews.com : 138
townhall.com : msnbc.com : 3720
huffingtonpost.com : foxnews.com : 4820
huffingtonpost.com : msnbc.com : 26600
ft.com : foxnews.com : 2
ft.com : msnbc.com : 236
wsj.com : foxnews.com : 792
wsj.com : msnbc.com : 2100
theatlantic.com : foxnews.com : 37
theatlantic.com : msnbc.com : 163
factcheck.org : foxnews.com : 24
factcheck.org : msnbc.com : 25
washingtonpost.com : foxnews.com : 24700
washingtonpost.com : msnbc.com : 94400
nytimes.com : foxnews.com : 975
nytimes.com : msnbc.com : 24700
economist.com : foxnews.com : 350
economist.com : msnbc.com : 629
theguardian.com : foxnews.com : 220
theguardian.com : msnbc.com : 1360
lawfareblog.com : foxnews.com : 4
lawfareblog.com : msnbc.com : 111
econlib.org : foxnews.com : 18
econlib.org : msnbc.com : 53
hoover.org : foxnews.com : 6
hoover.org : msnbc.com : 4
fivethirtyeight.com : foxnews.com : 4
fivethirtyeight.com : msnbc.com : 14
nationalreview.com : foxnews.com : 99
nationalreview.com : msnbc.com : 1160
slate.com : foxnews.com : 57
slate.com : msnbc.com : 581
motherjones.com : foxnews.com : 117
motherjones.com : msnbc.com : 4540
csmonitor.com : foxnews.com : 9
csmonitor.com : msnbc.com : 134
dailykos.com : foxnews.com : 121000
dailykos.com : msnbc.com : 859000
brookings.edu : foxnews.com : 15
brookings.edu : msnbc.com : 30
weeklystandard.com : foxnews.com : 1820
weeklystandard.com : msnbc.com : 13600
thenation.com : foxnews.com : 110
thenation.com : msnbc.com : 3290
spiegel.de : foxnews.com : 100
spiegel.de : msnbc.com : 103
